tethered	deleted
4.4847	24.953
26.05	9.4121
22.142	20.044
5.5891	14.619
10.011	27.412
16.202	40.603
16.342	14.862
2.1261	18.504
12.132	20.746
25.778	40.181
40.081	9.7505
13.976	22.019
16.298	41.214
17.958	7.7818
44.356	34.386
16.223	7.127
5.7802	26.766
22.1	30.786
21.999	61.421
13.706	8.9405
18.397	7.6968
31.551	29.533
25.902	11.621
18.147	36.269
3.981	44.933
30.503	8.3271
10.056	13.935
12.431	14.04
7.8388	3.8853
7.4005	18.741
17.9	25.622
42.181	17.779
18.217	33.986
52.035	34.353
56.751	59.238
43.656	43.649
16.643	21.875
8.0882	7.3997
12.159	21.405
20.692	28.092
12.564	48.612
34.739	17.379
12.103	14.19
14.83	13.969
49.332	7.8831
18.006	18.135
10.405	43.486
27.857	35.485
14.129	16.351
31.815	10.513
19.493	25.125
30.672	21.745
23.223	12.586
3.4252	29.438
1.9729	52.282
9.2463	27.039
19.31	20.726
38.131	15.992
28.144	15.118
12.734	27.448
17.228	39.218
35.652	27.07
20.48	31.477
35.876	28.454
25.443	33.204
26.438	8.0968
17.495	25.646
4.7644	34.876
13.587	9.7779
7.3101	15.607
13.269	30.864
25.446	35.522
33.311	15.299
23.756	21.032
13.865	20.77
29.228	28.017
15.417	29.546
23.276	28.606
31.872	47.458
39.179	33.883
16.406	27.296
31.968	40.556
13.648	51.904
30.365	58.787
44.165	18.905
6.4348	57.508
13.763	47.161
24.928	59.637
21.797	26.063
35.126	39.916
6.8688	23.378
14.171	18.345
55.201	24.821
11.507	6.2981
25.091	10.222
24.72	28.02
7.3803	11.283
21.646	11.693
17.144	23.959
14.112	19.122
26.707	29.564
36.048	27.248
31.017	9.6436
13.572	36.392
44.242	22.5
37.116	52.365
24.32	5.386
11.168	10.307
4.8	20.641
24.879	21.19
37.506	41.783
37.076	17.299
24.88	18.383
23.821	41.107
40.998	29.654
28.014	40.466
8.1158	54.331
34.862	49.834
5.527	33.227
7.3675	40.033
11.371	13.004
11.967	13.322
10.554	26.647
22.74	14.647
27.381	13.207
25.497	15.414
14.01	18.807
30.996	12.408
20.389	42.822
25.711	19.223
48.227	61.535
45.869	16.891
22.198	38.464
8.9282	20.082
24.28	28.871
14.35	36.958
10.853	28.428
26.74	25.156
54.988	12.559
25.226	14.926
1.3817	6.0257
20.099	6.0424
27.158	30.565
15.935	26.888
19.159	34.999
11.871	31.537
45.218	42.345
8.2718	23.574
13.021	27.359
11.95	12.232
11.565	13.824
15.854	45.22
20.206	15.236
41.063	31.872
22.582	60.855
22.845	41.975
26.459	25.322
22.214	17.752
31.627	24.202
18.266	12.788
30.827	30.593
8.9044	27.489
27.746	28.161
35.472	41.224
24.874	12.554
4.7457	20.574
16.722	32.387
27.722	23.304
21.916	19.946
3.2402	28.79
33.249	20.538
11.015	27.257
40.423	26.824
18.74	23.639
21.11	23.206
19.839	18.242
37.369	38.649
33.609	40.955
30.818	25.536
27.766	40.175
21.33	28.991
31.586	21.959
35.34	9.9926
10.538	10.814
11.919	10.174
32.416	6.3324
20.372	22.875
25.478	45.772
35.053	15.502
5.4654	21.432
18.909	13.896
21.714	3.4931
24.183	26.172
35.451	21.352
6.7038	7.2944
24.413	21.494
18.738	28.928
17.358	29.187
25.639	22.343
24.556	8.5476
17.038	31.183
6.4904	16.616
59.213	31.059
38.239	29.16
37.999	18.154
42.08	18.299
28.722	17.447
37.497	41.495
21.301	4.0006
48.215	11.444
21.87	14.294
33.055	13.936
12.193	28.272
14.579	31.217
45.925	47.383
31.879	24.899
39.363	18.644
25.371	40.549
15.146	27.879
23.921	42.75
9.4587	24.176
20.859	22.128
29.649	17.845
22.054	55.899
6.1003	42.453
42.323	59.871
24.785	53.091
37.2	35.535
28.064	29.905
24.953	39.32
8.9654	25.189
26.83	8.1334
3.0631	8.2346
23.479	26.085
33.007	24.78
26.609	2.8755
28.453	8.8113
37.448	13.011
23.586	18.429
7.9821	9.6112
18.394	8.2606
42.952	18.809
26.507	2.4231
30.742	11.026
41.257	22.114
39.124	39.496
30.913	55.31
10.655	20.447
28.695	28.344
16.485	29.66
17.028	11.717
3.0299	22.32
18.628	4.2223
45.898	11.852
33.857	30.324
20.169	47.041
22.813	8.4556
45.122	35.737
41.495	49.958
21.996	16.57
16.497	19.647
3.8807	15.392
27.1	27.412
25.953	22.773
33.978	23.099
9.9056	25.107
26.107	34.624
20.871	7.8412
33.008	12.017
24.485	31.674
7.4392	14.735
23.103	25.58
10.733	42.812
26.559	31.471
52.637	4.9103
27.002	20.935
28.865	42.476
5.0496	40.236
29.325	12.615
18.188	11.847
22.289	26.521
19.495	61.187
12.421	51.946
48.663	47.091
26.021	29.788
40.787	17.239
21.726	21.824
23.486	16.072
18.977	15.882
30.161	7.1316
23.219	25.5
18.457	26.18
33.002	34.137
21.182	3.6767
45.591	11.988
21.41	41.382
7.9771	60.822
7.5355	14.104
26.912	27.959
27.152	4.347
27.407	14.138
26.048	25.532
24.589	11.788
25.459	18.683
21.326	6.4559
4.8209	44.461
28.63	5.3604
6.3454	52.935
13.052	15.628
16.05	43.283
34.692	75.043
28.477	95.009
9.5703	98.149
26.535	82.82
32.188	75.006
26.121	80.64
35.933	73.841
47.482	108.94
24.194	88.453
44.312	66.156
18	85.369
7.2861	66.922
13.933	103.16
28.487	76.264
15.539	67.159
7.094	40.241
31.687	24.228
18.502	25.1
20.798	13.09
17.049	8.5389
21.106	37.687
41.069	33.401
25.747	42.116
16.616	61.382
21.962	38.889
13.034	104.69
19.158	84.339
8.5276	87.308
9.2389	82.351
25.578	86.538
47.787	103.45
14.55	89.2
17.721	91.913
13.773	107.14
29.16	115.95
31.509	99.801
39.078	83.663
30.831	78.389
18.611	52.882
9.7629	89.078
30.783	71.485
11.244	57.328
2.0807	51.656
18.148	79.663
15.966	99.4
20.853	99.32
53.492	131.21
37.495	91.581
6.1648	58.699
3.7187	65.76
5.1663	92.755
27.402	82.719
25.984	23.956
28.116	28.183
33.364	48.123
37.175	12.693
64.677	56.281
29.019	41.219
25.887	11.046
7.9155	14.748
34.574	47.713
65.139	22.576
32.955	16.055
2.954	20.518
9.4181	13.898
5.7229	15.372
10.111	15.068
6.7364	37.797
25.12	42.728
19.246	55.895
32.053	27.749
58.916	9.2865
2.8726	18.948
21.996	18.666
17.684	17.171
14.046	9.672
13.301	28.802
28.316	67.058
30.383	28.931
24.595	71.016
26.916	32.521
14.593	23.828
25.843	19.693
29.732	8.9194
22.247	36.522
34.376	30.001
10.243	30.606
34.59	44.318
63.404	54.699
42.557	22.822
8.9255	27.241
18.783	25.879
9.0915	24.792
26.329	43.723
20.614	45.186
37.461	40.41
13.492	14.389
29.866	42.447
12.92	37.518
16.62	41.074
12.089	54.343
27.833	21.457
37.098	25.305
16.633	45.902
4.108	33.313
23.001	34.898
22.619	21.936
11.354	33.988
16.357	41.441
19.538	32.287
18.067	49.594
25.737	22.81
53.146	17.2
32.243	26.296
38.645	56.979
11.131	64.547
29.073	32.99
20.036	0.29092
4.5081	17.369
12.937	46.063
18.513	17.197
25.369	19.343
24.792	44.185
11.954	28.139
13.248	18.833
28.094	14.141
30.692	29.412
13.802	31.435
18.181	21.142
42.095	11.982
33.311	23.932
52.793	27.288
53.266	23.309
14.034	22.675
22.251	51.405
47.812	3.8905
13.423	9.1963
19.245	14.19
21.145	14.698
6.018	26.061
7.8744	20.068
28.919	30.502
29.147	24.178
35.047	18.646
10.457	27.127
24.028	36.975
24.736	60.732
31.451	34.278
35.53	39.825
20.192	6.7563
24.764	33.769
18.238	13.218
31.756	28.185
19.606	30.198
23.278	47.383
32.155	41.655
22.498	74.342
13.167	58.955
23.961	56.634
43.013	12.574
24.31	34.133
27.365	6.0327
23.605	37.723
20.013	44.882
20.827	11.358
30.468	19.334
17.491	10.996
34.051	40.601
27.535	38.991
16.152	3.6216
28.975	32.865
16.924	33.146
4.5558	18.171
20.812	34.881
13.578	14.679
13.454	7.0084
14.654	1.5606
37.619	6.3999
9.4558	29.613
24.813	21.757
15.253	28.868
13.772	38.118
15.349	30.702
15.123	22.32
35.37	53.093
20.842	47.523
22.817	50.861
19.757	45.883
25.588	54.05
5.6466	34.654
14.331	42.334
59.665	10.036
46.942	5.8472
22.209	6.1988
33.705	19.948
27.554	16.473
37.018	57.492
22.292	15.448
28.558	33.057
15.727	29.217
16.912	21.226
42.337	37.709
40.886	39.172
16.336	51.499
31.807	51.433
29.527	37.899
29.021	30.726
27.19	25.871
26.576	45.365
0.20601	22.254
5.9978	36.533
9.3676	26.382
7.5136	11.808
42.099	13.428
45.86	31.309
14.606	36.412
11.21	54.899
32.578	29.025
21.161	20.214
20.053	44.238
16.04	52.844
19.525	34.25
44.04	23.016
25.434	41.666
7.3554	46.572
58.47	7.1042
24.103	5.9009
15.372	15.396
34.046	41.162
14.896	31.998
9.6086	52.039
11.7	50.3
10.254	40.647
24.692	31.174
8.0153	38.536
25.945	13.471
7.5623	27.441
32.163	12.882
28.383	23.001
17.875	40.06
47.025	31.439
29.878	24.076
32.735	23.798
29.302	16.057
19.962	21.452
32.736	25.309
21.539	19.075
36.417	21.618
10.025	50.51
23.358	23.355
24.801	9.4277
28.017	44.112
44.153	22.087
37.028	16.964
41.347	6.166
9.8278	28.744
5.8616	8.6703
30.034	21.472
10.85	18.4
21.786	51.81
55.152	26.878
41.292	34.88
43.415	35.154
18.856	41.307
25.529	38.341
40.429	25.391
33.089	24.583
36.237	13.982
13.575	24.261
8.7145	14.107
14.081	11.765
27.189	11.049
11.01	10.639
13.089	14.158
16.861	29.206
26.42	26.559
28.031	47.16
36.413	26.656
16.681	22.819
32.839	23.349
29.355	38.042
34.499	10.263
14.422	19.562
27.845	42.305
42.123	44.483
21.549	27.368
19.618	19.085
22.194	32.223
45.285	26.877
30.052	34.657
9.9023	16.253
14.028	21.344
21.055	25.903
52.64	40.544
25.192	20.238
3.7337	9.4191
19.649	18.369
10.372	24.343
17.262	18.879
7.3062	42.341
28.885	15.756
15.091	31.771
20.811	32.014
53.079	34.752
42.318	27.537
54.523	14.521
38.569	34.445
11.949	13.958
8.3716	28.345
38.31	2.2643
21.287	48.36
25.244	47.745
27.616	3.1112
13.655	20.09
16.939	32.293
6.845	14.702
21.382	17.005
51.812	19.119
28.023	12.961
31.501	12.061
21.755	12.817
32.682	8.3774
38.037	17.329
8.5772	26.227
1.8108	35.902
26.598	55.981
17.36	18.945
12.062	45.408
11.487	26.873
18.698	16.773
37.173	13.042
44.247	46.793
38.009	29.871
32.131	29.18
16.974	6.123
28.188	29.008
31.131	37.677
18.529	30.592
20.13	33.641
7.3202	16.294
39.902	54.426
26.41	16.836
40.624	9.2968
9.8363	14.288
11.57	6.9101
5.7501	36.922
2.2827	39.346
21.095	16.342
39.374	38.232
33.656	52.419
45.305	48.247
22.799	56.072
6.3214	52.704
25.346	13.849
27.535	41.022
34.08	2.8265
34.174	35.916
14.476	22.329
14.998	25.154
14.113	37.478
37.772	35.858
9.5148	20.493
21.342	44.384
5.0645	24.88
19.618	25.573
37.285	10.237
53.213	15.197
46.899	21.309
10.317	7.0641
14.58	4.8041
25.952	31.445
12.097	38.35
23.723	20.46
16.315	22.207
11.274	21.529
8.367	30.154
4.4824	27.083
18.02	24.492
5.6544	23.84
19.31	17.933
22.95	15.225
11.959	17.742
12.576	38.541
6.5273	20.174
20.879	13.136
14.334	11.381
41.895	10.961
49.86	20.95
17.127	38.394
46.461	65.526
23.075	65.095
29.943	54.252
13.315	27.769
16.625	36.679
36.132	28.127
6.82	13.065
34.983	8.6126
33.836	19.301
11.789	52.731
44.142	10.322
27.978	10.033
25.08	10.686
26.501	38.994
30.994	35.462
24.03	44.353
13.918	20.106
70.573	31.762
67.135	44.02
85.498	75.419
117.47	87.996
102.6	56.588
57.178	74.406
57.378	55.057
8.7515	25.445
30.749	13.815
29.183	33.369
32.728	32.037
37.652	41.842
22.165	45.842
20.6	28.485
25.642	32.79
10.771	10.357
12.61	15.257
12.149	4.1703
25.436	35.626
32.11	36.858
30.977	42.148
37.352	24.045
26.672	5.522
18.967	44.956
36.145	55.366
33.462	15.774
43.711	46.219
15.057	42.599
12.475	41.022
6.5164	13.391
16.552	10.305
10.518	15.527
32.902	22.462
23.155	44.017
14.498	18.113
16.884	59.187
12.663	50.829
27.682	29.76
20.986	63.491
17.669	59.797
38.866	22.11
30.891	31.661
16.122	19.162
37.265	40.446
31.176	30.543
21.369	40.813
41.888	35.876
14.764	21.035
30.047	33.74
23.415	26.292
26.732	21.465
20.508	16.415
20.513	29.209
16.644	24.397
15.261	18.653
13.539	27.686
21.276	26.968
35.22	30.772
16.689	25.617
9.0948	31.919
39.239	42.415
26.364	4.9072
23.02	14.481
4.548	30.168
18.565	18.612
17.696	3.0913
14.147	37.148
8.0324	17.876
12.607	53.962
21.937	59.154
11.009	22.23
23.516	22.302
12.758	35.26
17.355	37.844
34.653	47.792
26.709	16.245
14.285	26.023
2.4363	16.664
28.061	24.746
18.822	11.835
14.5	18.625
3.2738	38.967
23.771	41.998
13.106	30.525
19.67	30.761
1.8354	37.648
14.294	18.546
21.923	22.564
16.041	16.61
15.34	32.119
13.053	46.264
38.976	25.867
13.374	12.084
19.702	41.985
43.511	24.077
19.869	11.705
26.601	22.745
23.807	15.766
27.199	34.342
13.902	69.154
32.565	59.43
23.091	45.529
15.945	25.82
20.413	12.697
54.57	52.081
45.527	48.977
36.809	26.432
14.752	33.562
13.341	45.824
31.521	38.149
22.008	35.225
10.707	12.64
44.679	14.889
54.391	21.613
18.21	43.361
24.569	42.912
38.01	17.274
18.88	32.22
13.211	32.493
12.097	26.448
18.965	39.002
23.092	21.624
24.028	49.286
34.157	37.767
24.178	33.788
14.881	12.024
33.808	18.262
24.311	23.297
27.727	9.4713
58.158	35.809
60.474	20.461
41.131	25.879
11.047	12.261
12.424	18.12
17.282	15.891
16.365	36.283
11.807	37.06
7.8096	46.868
28.173	4.6551
11.455	31.529
26.85	46.552
22.489	67.111
27.415	31.971
25.238	17.462
17.896	27.534
50.834	11.758
32.699	7.7502
25.622	20.137
17.879	7.115
32.091	11.48
36.276	25.534
33.477	23.249
12.681	15.96
27.878	29.013
17.158	23.002
5.5952	21.823
21.907	7.0068
43.531	8.9043
34.541	23.282
25.15	16.34
25.913	53.729
14.206	30.383
14.838	24.023
5.8992	15.81
16.901	8.207
37.151	51.119
17.892	30.772
23.623	62.181
30.541	28.788
3.7458	34.468
2.8494	31.379
24.778	37.513
14.116	22.46
12.195	44.483
17.242	33.534
23.499	23.414
18.782	35.919
15.713	29.366
55.309	16.346
42.085	8.8217
63.092	8.9137
73.204	46.787
21.72	38.092
7.5726	27.742
48.65	37.888
46.418	35.969
19.946	15.004
22.303	29.024
16.559	11.431
39.639	28.119
38.877	17.77
14.515	16.752
36.022	15.101
42.271	38.584
23.137	33.996
9.9589	30.336
17.299	17.208
5.3604	20.224
21.236	12.927
42.485	18.4
24.797	28.656
35.623	28.133
28.914	22.572
39.414	34.631
12.568	14.53
30.316	31.638
22.635	27.449
16.687	30.372
30.058	41.542
25.614	22.631
12.997	55.605
24.486	21.196
3.1159	45.199
53.041	42.942
70.62	15.6
36.064	26.286
28.686	12.605
11.787	48.767
29.454	17.737
33.094	19.792
20.35	12.743
24.507	20.185
57.667	30.405
34.475	26.278
24.642	59.619
9.4416	55.11
20.176	63.006
19.448	73.528
44.605	62.78
14.722	44.957
23.567	55.965
20.242	40.774
9.6542	61.368
20.096	68.339
28.061	52.549
28.664	39.761
21.86	35.195
36.796	30.661
47.555	41.094
33.771	30.776
21.257	47.174
9.5693	23.937
4.5332	12.179
15.481	35.795
21.864	8.2094
32.131	3.6311
13.66	27.262
21.935	5.5957
22.091	13.896
37.317	15.879
9.6556	39.549
40.584	31.275
52.126	24.356
45.325	17.334
39.032	15.387
21.499	8.7606
41.665	37.194
27.704	19.874
11.183	15.585
10.157	4.7791
5.696	19.187
40.571	29.957
26.417	13.796
45.449	10.039
28.43	16.752
31.918	32.281
3.4966	25.462
16.373	32.832
11.674	15.279
36.172	26.217
19.636	15.887
13.949	55.564
6.1363	5.5838
25.762	24.866
19.475	30.306
33.685	18.588
32.049	14.111
11.231	3.7803
37.357	12.93
16.185	23.125
24.887	28.058
29.48	45.83
45.568	35.182
36.354	51.661
8.1735	38.191
16.79	58.656
20.28	33.973
7.5804	29.007
23.722	24.411
25.391	17.227
1.7296	30.234
7.4277	28.412
20.422	33.608
21.63	28.39
46.095	12.014
24.896	30.758
41.368	53.879
12.724	32.891
32.434	43.574
35.277	34.048
28.656	17.762
22.588	0.88655
27.271	39.918
6.5801	49.992
14.489	26.116
17.482	55.105
43.811	51.553
16.374	43.161
42.425	6.298
33.246	31.529
32.635	27.76
13.354	40.843
27.029	47.939
28.953	26.043
28.515	48.521
24.479	23.885
20.085	29.029
14.894	9.8771
30.798	15.051
26.903	18.448
46.62	41.49
30.617	35.719
46.078	50.364
49.634	84.867
45.019	59.661
22.546	69.296
13.552	79.9
18.801	64.379
18.997	86.073
17.161	108.26
24.05	95.251
12.729	76.126
33.905	80.059
28.616	78.135
5.2859	47.034
2.1672	24.458
16.097	57.961
11.381	42.92
42.805	55.928
41.932	50.359
17.124	32.495
26.388	13.403
29.886	14.515
30.93	32.919
34.405	32.033
20.402	54.771
18.303	46.429
11.777	45.674
28.139	8.3087
23.496	18.35
30.192	22.232
46.664	6.7849
51.569	13.022
7.8255	22.859
18.022	21.406
13.897	8.3235
22.983	6.5644
15.963	15.358
45.696	31.686
32.398	32.165
15.258	20.126
24.406	52.08
13.081	25.245
23.722	14.287
34.796	12.186
43.943	33.173
44.527	7.1706
21.008	5.891
39.743	16.698
49.964	48.536
28.71	14.323
33.452	49.13
18.991	20.468
26.346	13.714
25.798	13.786
16.5	28.264
7.6479	13.094
13.742	19.755
16.717	40.47
32.888	16.202
15.549	15.769
9.8638	50.617
16.888	20.382
18.549	34.521
23.165	21.494
17.791	38.479
26.501	36.753
12.641	6.126
23.212	5.6321
21.529	38.592
10.908	39.862
23.413	7.1496
17.391	9.2603
10.368	22.834
26.614	14.018
20.448	15.783
20.372	17.531
18.112	9.5765
35.681	33.909
49.505	15.406
21.907	8.9073
9.5433	16.469
18.046	19.627
18.975	23.864
29.297	5.8919
13.619	3.5013
26.259	19.104
27.619	13.31
11.298	57.142
4.6542	44.533
24.167	28.061
25.788	24.33
11.673	38.535
18.716	27.113
34.87	3.9738
22.539	11.503
26.655	31.933
35.614	47.501
19.551	44.384
17.741	33.789
31.685	50.545
8.4139	32.737
22.849	29.808
37.826	1.4634
13.951	50.893
23.383	26.859
31.07	29.552
32.541	17.613
4.3524	49.254
18.631	6.9456
20.104	20.623
17.623	49.594
7.9538	38.46
25.136	13.388
39.926	22.324
23.027	32.684
17.477	20.54
15.655	28.021
7.7891	24.695
18.902	16.146
16.244	24.925
22.579	32.997
37.5	18.382
9.5696	28.213
10.212	69.761
23.706	31.947
43.438	48.271
26.732	22.665
31.37	10.862
18.603	23.487
12.096	46.477
8.2711	10.723
17.145	39.021
10.607	41.052
13.393	32.265
31.61	39.896
28.899	47.816
46.17	81.39
49.418	34.629
55.506	18.004
28.787	21.305
28.439	35.137
21.052	9.2151
10.115	17.435
15.286	29.711
34.342	24.264
31.602	39.926
32.117	20.87
20.866	17.678
36.259	29.511
53.383	16.376
43.383	29.128
8.7607	40.119
15.939	63.031
11.182	33.431
2.4002	47.357
20.262	56.489
8.9917	38.166
15.153	16.339
28.62	38.621
17.646	19.851
18.671	32.185
24.883	28.511
29.689	7.4429
19.488	20.602
12.179	44.199
25.033	37.646
15.052	72.808
24.565	20.654
10.199	22.873
15.792	31.005
26.622	11.315
29.077	15.871
20.373	25.037
23.114	10.057
39.54	45.793
48.096	12.63
14.74	1.2337
35.022	25.863
48.009	41.279
51.496	45.792
35.833	28.487
27.684	12.183
64.206	9.9332
58.686	18.374
32.148	37.535
32.232	43.574
7.6401	6.5035
33.536	15.236
2.6313	47.661
20.519	14.644
9.7556	8.718
32.054	24.294
7.8145	28
23.825	20.662
27.181	9.3432
21.033	28.489
33.296	41.439
21.97	27.356
29.817	10.955
24.145	20.475
14.552	16.492
14.572	22.504
12.716	23.479
36.939	32.107
27.467	21.888
28.73	28.302
6.163	19.89
11.62	20.224
28.946	10.12
12.379	48.993
4.0394	45.917
4.049	33.09
10.155	28.88
4.6182	27.183
41.377	4.4991
22.883	12.099
14.104	28.857
6.3035	46.727
33.111	59.727
24.42	18.098
29.754	26.969
16.844	40.194
1.095	19.445
34.122	41.763
30.857	25.481
15.776	7.9509
18.857	25.095
14.417	20.075
2.9676	16.911
15.507	51.317
5.4002	16.161
10.908	22.67
14.493	15.226
20.828	28.375
7.09	16.188
21.281	18.196
25.311	22.108
36.461	31.4
16.586	11.483
5.3006	35.824
14.167	27.522
32.966	35.783
40.55	44.042
14.085	33.658
51.281	25.036
27.523	41.443
49.122	25.801
31.755	39.576
14.793	10.167
27.291	21.109
32.118	32.224
31.332	28.742
19.331	12.544
27.153	27.435
18.942	14.817
39.211	6.4173
15.306	9.1644
8.4066	35.761
27.148	35.658
25.878	17.475
31.518	57.77
16.301	19.734
10.41	26.553
17.07	30.611
14.619	5.6801
14.521	26.344
12.236	26.586
19.429	16.21
38.431	15.341
8.7483	22.611
22.266	29.957
29.634	17.74
16.639	26.557
16.207	16.732
29.822	37.315
27.416	11.723
28.846	21.864
17.205	20.737
56.834	8.3973
42.273	31.899
35.545	61.447
4.5087	48.303
16.025	34.262
31.651	16.001
31.983	50.644
16.633	41.343
17.97	28.649
72.033	29.623
28.353	83.976
23.108	30.537
20.438	15.125
21.167	37.214
49.983	39.964
12.718	40.092
7.3752	29.307
11.774	10.056
26.836	13.967
17.535	40.942
32.072	46.415
15.966	25.152
31.988	16.69
36.779	44.115
